,주차장관리번호,주차장명,주차장구분,주차장유형,소재지지번주소,주차구획수,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,주차기본시간,주차기본요금,추가단위시간,추가단위요금,관리기관명,lat,lng
377,136-1-001389,하얏트아파트 주변,공영,노상,"부산광역시 남구 감만2동 33-401, 403번지",12,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,감만2동 청년회,35.1242995,129.0867557
378,136-1-001393,국제아파트 주변,공영,노상,"부산광역시 남구 감만2동 27-10, 20-63, 28-5번지 일원",21,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,감만2동 청년회,35.1217463,129.0853022
379,136-1-001424,성동중학교 담장 주변,공영,노상,부산광역시 남구 문현2동 791-1,17,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,문현2동 주민자치위원회,35.141357,129.0650726
380,136-2-001438,대연1동 공영주차장,공영,노외,부산광역시 남구 남구 대연1동 1750-7,10,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,대연1동 주민자치위원회,35.1341542,129.0898811
381,136-1-001484,동일스위트아파트앞,공영,노상,부산광역시 남구 감만1동 73-177번지 일원,23,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,감만1동주민자치위원회,35.1180025,129.0826076
382,136-1-000010,솔밭공원 아랫길,공영,노상,"부산광역시 남구 용호1동 356-1, 409-32",13,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,용호1동 주민자치위원회,35.1195714,129.109865
383,136-1-000011,용호성당 주변,공영,노상,"부산광역시 남구 용호1동 487-25, 487-10",12,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,용호1동 주민자치위원회,35.1177332,129.1111784
384,136-1-000012,용호맨션 주변,공영,노상,"부산광역시 남구 용호1동 78-11, 78-33",5,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,용호1동 주민자치위원회,35.1216661,129.1113613
385,136-1-000013,문현교통광장대상지,공영,노상,"부산광역시 남구 문현4동 837-1, 840-3~4",44,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,문현4동 새마을지도자협의회,35.1358675,129.0681481
386,136-1-000001,오양양지아파트 주변,공영,노상,부산광역시 남구 대연6동 1541-5번지,22,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,대연6동주민자치위원회,35.1373449,129.0855925
387,136-1-000002,동국제강 진입로,공영,노상,"부산광역시 남구 감만1동 602, 602-1, 570번지",47,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,감만1동주민자치위원회,35.1168676,129.0806706
388,136-1-000003,상경아파트 주변,공영,노상,부산광역시 남구 우암동 216-4번지,7,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,우암동 청년회,35.1306978,129.0713393
389,136-1-000004,E-마트 담벽 주변,공영,노상,부산광역시 남구 E-마트 담벽,14,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,문현2동 주민자치위원회,35.1443594,129.0642591
390,136-1-000005,하이빌 주변,공영,노상,부산광역시 남구 문현2동 603번지 일원,11,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,문현2동 주민자치위원회,35.1464195,129.0685121
391,136-1-000006,연동마을길,공영,노상,부산광역시 남구 문현4동 1058-1,8,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,문현4동 새마을문고,35.1317115,129.0709741
392,136-1-000008,대연성당 주변,공영,노상,부산광역시 남구 대연3동 67-33번지,8,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,대연3동 주민자치위원회,35.1354573,129.0978065
393,136-2-000008,동명로118번길 공영주차장,공영,노외,부산광역시 남구 용호4동 485-16,20,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,용호4동 주민자치위원회,35.1151618,129.1096724
394,136-1-000009,문현광원맨션 주변,공영,노상,부산광역시 남구 문현1동 557-15번지,30,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,문현1동 주민자치위원회,35.1456115,129.0721263
395,136-1-000011,효성택시 진입로,공영,노상,부산광역시 남구 문현1동 86-7번지,13,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,문현1동 주민자치위원회,35.14343849999999,129.0785032
396,136-1-000012,대흥택시 주변,공영,노상,부산광역시 남구 대연3동,12,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,대연3동 새마을부녀회,35.1347551,129.1004736
397,136-1-000001,유엔평화로9번길(항도빌라주변),공영,노상,"부산광역시 남구 항도빌라,대연중앙교회",11,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,대연1동 주민자치위원회,35.1339912,129.0939041
398,136-2-000001,대연천 구거복개지,공영,노외,부산광역시 남구 남구 대연3동 1635-55,6,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,대연3동 주민자치위원회,35.12915700000001,129.1053013
399,136-1-000004,대연극동아파트 옆,공영,노상,부산광역시 남구 진남로36번길,12,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,대연5동 주민자치위원회,35.1406771,129.091456
400,136-1-000005,남구노인복지관 뒤,공영,노상,부산광역시 남구 진남로18번길,8,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,대연5동주민자치위원회,35.1366513,129.0928736
401,136-1-000007,대동교회 주변,공영,노상,부산광역시 남구 수영로249번길,8,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,대연5동 주민자치위원회,35.1370677,129.0936755
402,136-1-000008,경성하이빌 주변,공영,노상,"부산광역시 남구 용호1동 423-7, 419-59",13,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,용호1동 주민자치위원회,35.1183861,129.1090733
403,136-1-000010,(구)대연3동주민센터 주변,공영,노상,"부산광역시 남구 대연3동 393-27, 362-30, 510-23",8,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,대연3동주민자치위원회,35.1345349,129.0995343
404,136-2-000010,동명로157번길 공영주차장,공영,노외,"부산광역시 남구 용호동 373-15,17번지",23,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,용호3동 단체장협의회,35.1196869,129.1145729
405,136-1-000011,수영로325번길(번영로아래),공영,노상,부산광역시 남구 대연3동 217-6,49,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,대연3동새마을지도자협의회,35.1450995,129.0958048
406,136-2-000011,용호로232번길 공영주차장,공영,노외,"부산광역시 남구 용호4동 536-1, 536-5",28,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,용호4동 주민자치위원회,35.1138452,129.109048
407,136-1-000012,용호4동 주민센터 주변,공영,노상,부산광역시 남구 동명로 132번길 81-148,24,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,용호4동 주민자치위원회,35.1161661,129.1103497
408,136-1-000013,해군아파트아래 담장길,공영,노상,부산광역시 남구 용호4동 동명로 118번길 125~143,11,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,용호4동 주민자치위원회,35.11454,129.1096607
409,136-1-000014,유엔평화로 153번길,공영,노상,부산광역시 남구 유엔평화로153번길 20~48,9,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,용당동 주민자치위원장,35.1233896,129.098497
410,136-1-000015,119안전센터 옆,공영,노상,부산광역시 남구 우암로 79번길,19,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,감만1동 주민자치위원회,35.1177755,129.0796218
411,136-1-000016,성암사 주변,공영,노상,부산광역시 남구 문현1동 71-6번지,22,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,문현1동 주민자치위원회,35.1454887,129.0792578
412,136-1-000017,부림빌라 뒤,공영,노상,부산광역시 남구 고동골로 97번지,6,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,문현1동 주민자치위원회,35.1456115,129.0721263
413,136-2-000018,제2문현교통광장 대상지,공영,노외,"부산광역시 남구 문현동 843-1, 843-2",24,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,문현4동 청년회,35.136321,129.06865
414,136-1-000001,수영로266번길(글로리빌라앞),공영,노상,부산광역시 남구 대연3동 548-6번지(글로리빌라 앞 도로),5,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,대연3동 주민자치위원회,35.1326736,129.0999175
415,136-2-000002,감만동 홍곡로 공영주차장,공영,노외,부산광역시 남구 감만동 187-9번지,18,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,감만1동 주민자치위원회,35.1162792,129.0837026
416,136-2-000003,우암동 당산로 공영주차장,공영,노외,부산광역시 남구 우암동 93-11번지,20,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,우암동 청년회,35.1261518,129.0776762
417,136-2-000004,삼성시장 배수펌프장 상부,공영,노외,부산광역시 남구 용호동 265-4번지,18,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,용호1동 주민자치위원회,35.1234465,129.1102631
418,136-2-000005,스카이워크공영주차장,공영,노외,부산광역시 남구 용호동 950번지,45,8:00,22:00,0:00,0:00,0:00,0:00,0,300,,,부산광역시 남구,35.1155121,129.115598
419,136-1-000006,백운포체육공원앞공영주차장,공영,노상,부산광역시 남구 용호동 895-5번지,155,8:00,22:00,0:00,0:00,0:00,0:00,0,100,,,부산광역시 남구,35.10242849999999,129.1090118
420,136-2-000007,"이기대제1,제2공영주차장",공영,노외,부산광역시 남구 용호동 15-1번지외,151,0:00,0:00,0:00,0:00,0:00,0:00,0,300,,,부산광역시 남구,35.1255834,129.1184219
421,136-2-000001,백세교,공영,노외,부산광역시 남구 용호2동 869번지,28,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,용호2동 주민자치위원회,35.113855,129.1164253
422,136-1-000077,사슴빌라 주변,공영,노상,부산광역시 남구 대연5동 1487-15,5,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,대연5동 주민자치위원회,35.141424,129.0903719
423,136-1-000078,동보빌리지 주변,공영,노상,부산광역시 남구 대연5동 1479-22,12,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,대연5동 주민자치위원회,35.1404186,129.0894148
424,136-1-000079,못골성당 앞,공영,노상,부산광역시 남구 대연5동 1535-2,7,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,대연5동 주민자치위원회,35.137229,129.0872633
425,136-2-001045,용호중학교 옆,공영,노외,부산광역시 남구 용호3동 514-4,42,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,용호3동 단체장협의회,35.1186927,129.1175071
426,136-2-001046,감만2동 제1공영주차장,공영,노외,부산광역시 남구 감만2동 3-47,22,0:00,0:00,0:00,0:00,0:00,0:00,0,40000,,,감만2동 청년회,35.1211584,129.086725
427,140-1-000022,금샘로노상공영주차장,공영,노상,부산광역시 금정구 남산동 970-1,183,8:00,20:00,8:00,15:00,0:00,0:00,10,100,10.0,100.0,부산광역시 금정구청,35.2717423,129.084858
428,140-1-000026,온천천복개도로노상공영주차장,공영,노상,부산광역시 금정구 남산동 18-2,88,8:00,20:00,8:00,15:00,0:00,0:00,10,200,10.0,200.0,부산광역시 금정구청,35.2717976,129.0894366
429,140-1-000027,금정농협앞노상공영주차장,공영,노상,부산광역시 금정구 남산동 320-19,11,8:00,20:00,8:00,15:00,0:00,0:00,10,200,10.0,200.0,부산광역시 금정구청,35.2715844,129.0887885
430,140-2-000001,서1동제1공영주차장,공영,노외,부산광역시 금정구 서동 161-26,22,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 금정구청,35.2180968,129.0993882
431,140-2-000002,서1동제2공영주차장,공영,노외,부산광역시 금정구 서동 509-2,87,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 금정구청,35.2186717,129.0969257
432,140-2-000003,서1동제3공영주차장,공영,노외,부산광역시 금정구 서동 302-1973,80,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 금정구청,35.2160517,129.0953033
433,140-2-000004,서1동제4공영주차장,공영,노외,부산광역시 금정구 부곡동 961,61,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 금정구청,35.219387,129.0961752
434,140-2-000005,서2동공영주차장,공영,노외,부산광역시 금정구 서동 200-3,73,0:00,23:59,0:00,23:59,0:00,23:59,10,200,10.0,200.0,부산광역시 금정구청,35.2138546,129.1038824
435,140-2-000006,서2동오차로공영주차장,공영,노외,부산광역시 금정구 서동 302-1049,29,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 금정구청,35.2149954,129.098963
436,140-2-000007,서3동제1공영주차장,공영,노외,부산광역시 금정구 서동 37-7,43,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 금정구청,35.219251,129.1061743
437,140-2-000008,서3동제2공영주차장,공영,노외,부산광역시 금정구 서동 410-3,29,0:00,23:59,0:00,23:59,0:00,23:59,10,200,10.0,200.0,부산광역시 금정구청,35.2175286,129.1034884
438,140-2-000009,서3동제3공영주차장,공영,노외,부산광역시 금정구 서동 167-4,22,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 금정구청,35.2168093,129.1017038
439,140-2-000010,서동미로시장공영주차장,공영,노외,부산광역시 금정구 서동 190-9,145,0:00,23:59,0:00,23:59,0:00,23:59,10,200,10.0,200.0,부산광역시 금정구청,35.2163132,129.1041156
440,140-2-000011,서3동제5공영주차장,공영,노외,부산광역시 금정구 서동 40-3,33,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 금정구청,35.22008,129.108367
441,140-2-000012,금사동제1공영주차장,공영,노외,부산광역시 금정구 금사동 527-3,49,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 금정구청,35.2209457,129.1095057
442,140-2-000013,금사동제2공영주차장,공영,노외,부산광역시 금정구 금사동 388-8,32,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 금정구청,35.2202375,129.1113447
443,140-2-000014,부곡2동공영주차장,공영,노외,부산광역시 금정구 부곡동 294-20,78,0:00,23:59,0:00,23:59,0:00,23:59,10,200,10.0,200.0,부산광역시 금정구청,35.2276886,129.0923915
444,140-2-000015,부곡4동공영주차장,공영,노외,부산광역시 금정구 부곡동 768-39,32,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 금정구청,35.2187739,129.0935978
445,140-2-000016,온천장북측공영주차장,공영,노외,부산광역시 금정구 부곡동 896-3,185,0:00,23:59,0:00,23:59,0:00,23:59,10,300,10.0,300.0,부산광역시 금정구청,35.2236989,129.0884143
446,140-2-000018,남산동꽃님공영주차장,공영,노외,부산광역시 금정구 남산동 967-1,46,0:00,23:59,0:00,23:59,0:00,23:59,10,200,10.0,200.0,부산광역시 금정구청,35.2718198,129.0869705
447,140-2-000019,구서1동공영주차장,공영,노외,부산광역시 금정구 구서동 87-50,43,0:00,23:59,0:00,23:59,0:00,23:59,10,200,10.0,200.0,부산광역시 금정구청,35.2479165,129.0893642
448,140-2-000020,두실공영주차장,공영,노외,부산광역시 금정구 구서동 1052,66,0:00,23:59,0:00,23:59,0:00,23:59,10,200,10.0,200.0,부산광역시 금정구청,35.2530378,129.0892921
449,140-2-000021,범어사상마공영주차장,공영,노외,부산광역시 금정구 청룡동 439-1,115,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,부산광역시 금정구청,35.2798636,129.0742632
450,140-2-000028,구서동만남의광장공영주차장,공영,노외,부산광역시 금정구 구서동 481-1,107,0:00,23:59,0:00,23:59,0:00,23:59,10,200,10.0,200.0,부산광역시 금정구청,35.2471152,129.0948562
451,140-2-000029,부곡4동삼차로공영주차장,공영,노외,부산광역시 금정구 부곡동 737-165,70,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 금정구청,35.2168591,129.0944256
452,140-1-000030,금정구청후문노상공영주차장,공영,노상,부산광역시 금정구 부곡동 78,13,8:00,20:00,8:00,15:00,0:00,0:00,10,200,10.0,200.0,부산광역시 금정구청,35.2428426,129.0921739
453,140-1-000031,SK아파트뒤노상공영주차장,공영,노상,부산광역시 금정구 부곡동 63-11,20,8:00,20:00,8:00,15:00,0:00,0:00,10,200,10.0,200.0,부산광역시 금정구청,35.2403742,129.0914245
454,140-2-000032,선동공영주차장,공영,노외,부산광역시 금정구 청룡동 439-1,52,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,부산광역시 금정구청,35.2798636,129.0742632
455,140-2-000033,오륜동공영주차장,공영,노외,부산광역시 금정구 청룡동 439-1,47,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,부산광역시 금정구청,35.2798636,129.0742632
456,142-2-000014,황금로 공영주차장,공영,노외,부산광역시 연제구 연산동 1811-555,54,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 연제구청,35.1705906,129.0952114
457,142-2-000013,연일 공동주차장,공영,노외,부산광역시 연제구 연산동 768-5,23,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 연제구청,35.1844658,129.0843666
458,142-2-000012,과정 공영주차장,공영,노외,부산광역시 연제구 연산동 1062-1,53,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 연제구청,35.1869402,129.0987532
459,142-2-000008,연산3동 금련 공영주차장,공영,노외,부산광역시 연제구 연산동 1811-664,131,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 연제구청,35.1715962,129.0945487
460,142-2-000007,연미노외공영주차장,공영,노외,부산광역시 연제구 연산동 2122-12,24,0:00,23:59,0:00,23:59,0:00,23:59,10,200,,,부산광역시 연제구청,35.1739284,129.0951124
461,142-1-000006,한양아파트 앞 공영주차장,공영,노상,부산광역시 연제구 연산동 420-4,70,8:00,20:00,8:00,20:00,0:00,0:00,10,100,,,부산광역시 연제구청,35.1891704,129.1065559
462,142-1-000005,시티타워 뒤 공영주차장,공영,노상,부산광역시 연제구 연산동 1123-1,11,8:00,20:00,8:00,20:00,0:00,0:00,10,200,,,부산광역시 연제구청,35.1893329,129.0793596
463,142-1-000001,태경선샤인아파트 앞 공영주차장,공영,노상,부산광역시 연제구 거제동 120-6,22,8:00,20:00,8:00,20:00,0:00,0:00,10,100,,,부산광역시 연제구청,35.1979265,129.0792756
464,142-2-000015,연제문화체육공원 공영주차장,공영,노외,부산광역시 연제구 연산동 952-18,17,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 연제구청,35.1847855,129.0905248
465,142-2-000016,해맞이 공영주차장,공영,노외,부산광역시 연제구 거제동 625-11,14,0:00,23:59,0:00,23:59,0:00,23:59,10,200,,,부산광역시 연제구청,35.1832041,129.069842
466,137-2-000001,낙동,공영,노외,부산광역시 북구 구포동 1190,46,0:00,23:59,0:00,23:59,0:00,23:59,10,200,10.0,200.0,부산북구청,35.1975723,128.9889148
467,137-2-000002,동원,공영,노외,부산광역시 북구 만덕동 934,63,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산북구청,35.2107316,129.0296882
