주차장관리번호,주차장명,주차장구분,주차장유형,소재지지번주소,주차구획수,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,주차기본시간,주차기본요금,추가단위시간,추가단위요금,관리기관명
138-1-000001,송정호안도로,공영,노상,부산광역시 해운대구 송정동 288-44번지 일원,194,0:00,23:59,0:00,23:59,0:00,23:59,10,300,10,300,부산광역시 해운대구
138-1-000002,송정 광어골,공영,노상,부산광역시 해운대구 송정동 462번지 일원,92,0:00,23:59,0:00,23:59,0:00,23:59,10,300,10,300,부산광역시 해운대구
138-1-000003,해운대교육지원청주변공영,공영,노상,"부산광역시 해운대구 좌동 1290, 1407-6번지 일원",34,9:00,22:00,9:00,22:00,9:00,22:00,10,300,10,300,부산광역시 해운대구
138-2-000004,죽도공원공영,공영,노외,부산광역시 해운대구 송정동288-2일원,27,0:00,23:59,0:00,23:59,0:00,23:59,10,300,10,300,부산광역시 해운대구
138-2-000005,반여2동 제1공영,공영,노외,부산광역시 해운대구 반여2동 1291-1509번지,266,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10,100,부산광역시 해운대구
138-2-000006,반여2동 제2공영,공영,노외,부산광역시 해운대구 반여2동 1291-940번지,234,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10,100,부산광역시 해운대구
138-2-000007,반여3동 제2공영,공영,노외,부산광역시 해운대구 반여3동 1575-93번지,130,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10,100,부산광역시 해운대구
138-2-000008,반여4동 공영,공영,노외,부산광역시 해운대구 반여3동 1575-93번지,109,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10,100,부산광역시 해운대구
138-2-000009,반송1동 제1공영,공영,노외,부산광역시 해운대구 반송1동 745-13번지,304,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10,100,부산광역시 해운대구
138-2-000010,반송1동 제2공영,공영,노외,부산광역시 해운대구 반송1동 259-86번지,154,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10,100,부산광역시 해운대구
138-2-000012,좌동문화원부지 공영,공영,노외,부산광역시 해운대구 좌1동 1458-4번지,49,0:00,23:59,0:00,23:59,0:00,23:59,10,500,10,500,부산광역시 해운대구
138-2-000013,문탠로드관광 공영,공영,노외,부산광역시 해운대구 중1동 974-1번지,99,0:00,23:59,0:00,23:59,0:00,23:59,10,300,10,300,부산광역시 해운대구
138-2-000014,재송2동 공영,공영,노외,부산광역시 해운대구 재송2동 1042-3번지,114,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10,100,부산광역시 해운대구
138-2-000015,반송2동 공영,공영,노외,부산광역시 해운대구 반송동 303번지,291,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10,100,부산광역시 해운대구
138-2-000016,해월정 달맞이길 공영,공영,노외,부산광역시 해운대구 중2동 산42-20번지,56,9:00,22:00,9:00,22:00,9:00,22:00,10,300,10,300,부산광역시 해운대구
138-2-000017,동백 공영,공영,노외,부산광역시 해운대구 우1동 1151-3번지,72,0:00,23:59,0:00,23:59,0:00,23:59,10,500,10,500,부산광역시 해운대구
138-2-000018,청사포 공영,공영,노외,부산광역시 해운대구 중동 553번지,113,9:00,18:00,9:00,18:00,9:00,18:00,10,300,10,300,부산광역시 해운대구
138-1-000019,재반로 노상공영 A,공영,노상,부산광역시 해운대구 재반로 일원(반여동1291-1199),24,9:00,22:00,9:00,22:00,9:00,22:00,10,100,10,100,부산광역시 해운대구
138-1-000020,재반로 노상공영 B,공영,노상,부산광역시 해운대구 재반로 일원(반여동1291-1199),17,9:00,22:00,9:00,22:00,9:00,22:00,10,100,10,100,부산광역시 해운대구
138-1-000021,재반로 노상공영 C,공영,노상,부산광역시 해운대구 재반로 일원(반여동1291-1199),20,9:00,22:00,9:00,22:00,9:00,22:00,10,100,10,100,부산광역시 해운대구
138-1-000022,재반로 노상공영 D,공영,노상,부산광역시 해운대구 재반로 일원(반여동1291-1199),19,9:00,22:00,9:00,22:00,9:00,22:00,10,100,10,100,부산광역시 해운대구
138-1-000023,대천공원공영주차장,공영,노상,부산광역시 해운대구 좌동 1384번지,79,0:00,23:59,0:00,23:59,0:00,23:59,10,200,10,200,부산광역시 해운대구
138-1-000024,동백공원공영주차장,공영,노상,부산광역시 해운대구 우동 721번지,129,0:00,23:59,0:00,23:59,0:00,23:59,10,500,10,500,부산광역시 해운대구
138-4-000016,왕자주차장,민영,노외,부산광역시 해운대구 반여1동1405-37,10,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000017,양지주차장,민영,노외,부산광역시 해운대구 반송1동250-2343,6,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000018,장원주차장,민영,노외,"부산광역시 해운대구 반여1동1244-4,5",12,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000019,송림주차장,민영,노외,"부산광역시 해운대구 우1동703-1,19",8,10:00,22:00,10:00,22:00,10:00,22:00,60,4000,30,2000,부산광역시 해운대구
138-4-000020,미포주차장,민영,노외,부산광역시 해운대구 중1동1035-2,8,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000021,반여주차장,민영,노외,부산광역시 해운대구 반여1동1010-9,12,10:00,22:00,10:00,22:00,10:00,22:00,30,1000,10,100,부산광역시 해운대구
138-4-000022,예스렌트카주차장,민영,노외,부산광역시 해운대구 중1동836,6,10:00,22:00,10:00,22:00,10:00,22:00,30,1000,10,100,부산광역시 해운대구
138-4-000023,진영주차장,민영,노외,"부산광역시 해운대구 반송1동250-2296,2297",7,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000024,삼성주차장,민영,노외,"부산광역시 해운대구 중1동1382-1,6,8,10",84,10:00,22:00,10:00,22:00,10:00,22:00,60,3000,10,500,부산광역시 해운대구
138-4-000025,성진주차장,민영,노외,부산광역시 해운대구 재송1동1118-4,16,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000026,태영주차장,민영,노외,부산광역시 해운대구 우1동544-1,12,10:00,22:00,10:00,22:00,10:00,22:00,60,3000,0,0,부산광역시 해운대구
138-4-000027,일승주차장,민영,노외,부산광역시 해운대구 좌1동420-1,14,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000028,제일주차장,민영,노외,부산광역시 해운대구 반송1동744-87외1,13,10:00,22:00,10:00,22:00,10:00,22:00,30,500,30,1000,부산광역시 해운대구
138-4-000029,해운대역주차장,민영,노외,부산광역시 해운대구 우1동552-21 (구562-4),20,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000030,고려주차장,민영,노외,부산광역시 해운대구 중1동1378-77,12,10:00,22:00,10:00,22:00,10:00,22:00,60,3000,30,1500,부산광역시 해운대구
138-4-000031,제일주차장,민영,노외,부산광역시 해운대구 우1동175-3,24,10:00,22:00,10:00,22:00,10:00,22:00,30,500,30,1000,부산광역시 해운대구
138-4-000032,신도시주차장,민영,노외,부산광역시 해운대구 좌1동912,45,10:00,22:00,10:00,22:00,10:00,22:00,30,1500,0,0,부산광역시 해운대구
138-4-000033,대성주차장,민영,노외,부산광역시 해운대구 반여1동955,27,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000034,24시주차장,민영,노외,부산광역시 해운대구 우1동647-8,32,10:00,22:00,10:00,22:00,10:00,22:00,30,1500,30,1500,부산광역시 해운대구
138-4-000035,해우주차장,민영,노외,부산광역시 해운대구 중1동1396-59,24,10:00,22:00,10:00,22:00,10:00,22:00,30,2000,0,0,부산광역시 해운대구
138-4-000036,우동주차장,민영,노외,"부산광역시 해운대구 우1동437-3,439-1,440-3",29,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000037,대성주차장,민영,노외,부산광역시 해운대구 반송1동259-111,12,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000038,해운대구청주차장,민영,노외,부산광역시 해운대구 중1동1378-95,99,10:00,22:00,10:00,22:00,10:00,0:00,10,300,0,0,부산광역시 해운대구
138-4-000039,반여동주차장,민영,노외,부산광역시 해운대구 반여1동740-6,14,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000040,신라주차장,민영,노외,"부산광역시 해운대구 재송2동210-27,42",31,10:00,22:00,10:00,22:00,10:00,22:00,60,1000,0,0,부산광역시 해운대구
138-4-000041,신촌주차장,민영,노외,부산광역시 해운대구 반여1동1248,13,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000042,반송주차장,민영,노외,부산광역시 해운대구 반송1동744-206,7,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000044,해천주차장,민영,노외,부산광역시 해운대구 반송1동250-2292,14,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000045,기장주차장,민영,노외,부산광역시 해운대구 우1동542-25,16,10:00,22:00,10:00,22:00,10:00,22:00,60,4000,10,1000,부산광역시 해운대구
138-4-000046,대영주차장,민영,노외,부산광역시 해운대구 재송1동1071-26,7,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000047,부일주차장,민영,노외,부산광역시 해운대구 우1동151-4외1,9,10:00,22:00,10:00,22:00,10:00,22:00,60,2000,30,1000,부산광역시 해운대구
138-4-000048,성심주차장,민영,노외,부산광역시 해운대구 반송1동261-131,12,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000049,송민주차장,민영,노외,"부산광역시 해운대구 반송1동250-1004,1005",6,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000050,유진주차장,민영,노외,"부산광역시 해운대구 반송2동331-8,13",30,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000051,주차장,민영,노외,부산광역시 해운대구 중동 276-1,20,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000052,누리주차장,민영,노외,부산광역시 해운대구 우동 641-14,12,10:00,22:00,10:00,22:00,10:00,22:00,30,1500,30,1500,부산광역시 해운대구
138-4-000053,한라주차장,민영,노외,부산광역시 해운대구 좌동 1521-3,363,10:00,22:00,10:00,22:00,10:00,22:00,60,1000,60,1000,부산광역시 해운대구
138-4-000054,해운대블루주차장,민영,노외,부산광역시 해운대구 좌동 1360,43,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000055,대천주차장,민영,노외,부산광역시 해운대구 좌동 1482-4,20,10:00,22:00,10:00,22:00,10:00,22:00,30,1500,0,0,부산광역시 해운대구
138-4-000056,5994주차장,민영,노외,부산광역시 해운대구 반여동 1607-18,3,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000057,청도주차장,민영,노외,부산광역시 해운대구 반송1동250-1687,15,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000059,극동주차장,민영,노외,부산광역시 해운대구 중1동944-14,11,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000060,리베라세이브존주차장,민영,노외,부산광역시 해운대구 중1동1394-174,45,10:00,22:00,10:00,22:00,10:00,22:00,30,1500,10,500,부산광역시 해운대구
138-4-000061,대신주차장,민영,노외,부산광역시 해운대구 반여3동1603-19,7,10:00,22:00,10:00,22:00,10:00,22:00,30,1000,0,0,부산광역시 해운대구
138-4-000062,흥안인더스트리,민영,노외,부산광역시 해운대구 우1동626-4,10,10:00,22:00,10:00,22:00,10:00,22:00,60,4000,30,2000,부산광역시 해운대구
138-4-000063,GS타임즈 해운대 제3,민영,노외,부산광역시 해운대구 우동 1305,6,10:00,22:00,10:00,22:00,10:00,22:00,30,1500,0,0,부산광역시 해운대구
138-4-000064,한양주차장,민영,노외,부산광역시 해운대구 재송1동1087-1,13,10:00,22:00,10:00,22:00,10:00,22:00,30,1000,30,1000,부산광역시 해운대구
138-4-000065,GS타임즈 해운대 제2,민영,노외,부산광역시 해운대구 우1동762-46,18,10:00,22:00,10:00,22:00,10:00,22:00,20,1000,20,1000,부산광역시 해운대구
138-4-000066,행운주차장,민영,노외,부산광역시 해운대구 반여1동873,13,10:00,22:00,10:00,22:00,10:00,22:00,60,2000,10,2000,부산광역시 해운대구
138-4-000067,해동주차장,민영,노외,부산광역시 해운대구 우1동381-1,16,10:00,22:00,10:00,22:00,10:00,22:00,60,2000,0,0,부산광역시 해운대구
138-4-000068,강남주차장,민영,노외,부산광역시 해운대구 반송1동250-1751,3,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000069,해운대비치주차장,민영,노외,부산광역시 해운대구 우1동649-1,17,10:00,22:00,10:00,22:00,10:00,22:00,60,3000,30,1500,부산광역시 해운대구
138-4-000070,대천주차장,민영,노외,부산광역시 해운대구 좌2동1482-4,20,10:00,22:00,10:00,22:00,10:00,22:00,30,1500,0,0,부산광역시 해운대구
138-4-000071,진영주차장,민영,노외,"부산광역시 해운대구 좌2동1480-2,3",32,10:00,22:00,10:00,22:00,10:00,22:00,30,1500,0,0,부산광역시 해운대구
138-4-000072,지에스타임즈스테이션센텀필주차장,민영,노외,부산광역시 해운대구 재송1동12201221,290,10:00,22:00,10:00,22:00,10:00,22:00,30,1000,30,1000,부산광역시 해운대구
138-4-000073,해운대온천센터주차장,민영,노외,부산광역시 해운대구 중1동1370-7외 8필지,158,10:00,22:00,10:00,22:00,10:00,22:00,60,4000,30,2000,부산광역시 해운대구
138-4-000074,신리주차장,민영,노외,부산광역시 해운대구 반송2동788-15외2,13,10:00,22:00,10:00,22:00,10:00,22:00,60,1000,0,0,부산광역시 해운대구
138-4-000075,센텀Q주차장,민영,노외,부산광역시 해운대구 우2동1483,399,10:00,22:00,10:00,22:00,10:00,22:00,60,2000,0,0,부산광역시 해운대구
138-4-000076,코리아주차장,민영,노외,부산광역시 해운대구 중1동204-4,3,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000078,대형주차장,민영,노외,"부산광역시 해운대구 우1동 700,701-2,701-3,702",149,10:00,22:00,10:00,22:00,10:00,22:00,60,4000,30,2000,부산광역시 해운대구
138-4-000079,조방주차장,민영,노외,부산광역시 해운대구 좌1동815-40,7,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000080,동백주차장,민영,노외,부산광역시 해운대구 우1동542-6,16,10:00,22:00,10:00,22:00,10:00,22:00,30,1500,10,500,부산광역시 해운대구
138-4-000081,동백섬주차장,민영,노외,"부산광역시 해운대구 우1동747-5,-6,-9,-10-11",78,10:00,22:00,10:00,22:00,10:00,22:00,60,6000,10,1000,부산광역시 해운대구
138-4-000082,하나주차장,민영,노외,부산광역시 해운대구 좌1동985-8,19,10:00,22:00,10:00,22:00,10:00,22:00,30,1000,0,0,부산광역시 해운대구
138-4-000083,IS프라자 근린상가주차장,민영,노외,부산광역시 해운대구 좌4동1431,297,10:00,22:00,10:00,22:00,10:00,22:00,60,1500,10,500,부산광역시 해운대구
138-4-000084,장산주차장,민영,노외,부산광역시 해운대구 좌1동1463-2,10,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000085,우리주차장,민영,노외,부산광역시 해운대구 우1동541-1,10,10:00,22:00,10:00,22:00,10:00,22:00,60,2000,30,1000,부산광역시 해운대구
138-4-000086,유로주차장,민영,노외,부산광역시 해운대구 우1동229-4,3,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000087,반송주차장,민영,노외,부산광역시 해운대구 반송1동250-2463,4,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000088,1박2일주차장,민영,노외,부산광역시 해운대구 우1동640-3,6,10:00,22:00,10:00,22:00,10:00,22:00,60,3000,30,1500,부산광역시 해운대구
138-4-000089,스카이문주차장,민영,노외,"부산광역시 해운대구 중2동1489-1, 1487-15",41,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000090,개미주차장,민영,노외,"부산광역시 해운대구 우1동1366, 1369",19,10:00,22:00,10:00,22:00,10:00,22:00,30,1500,30,1500,부산광역시 해운대구
138-4-000091,선수촌주차장,민영,노외,"부산광역시 해운대구 반여1동1445-1,2",7,10:00,22:00,10:00,22:00,10:00,22:00,60,1500,0,0,부산광역시 해운대구
138-4-000092,삼성주차장,민영,노외,부산광역시 해운대구 반여1동1200-2,19,10:00,22:00,10:00,22:00,10:00,22:00,60,2000,30,1000,부산광역시 해운대구
138-4-000093,경안주차장,민영,노외,부산광역시 해운대구 반여1동289번지외 2필지,36,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000094,동해주차장,민영,노외,"부산광역시 해운대구 우1동520-23, 28, 38",6,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000096,한일주차장,민영,노외,부산광역시 해운대구 우동629-2,30,10:00,22:00,10:00,22:00,10:00,22:00,30,2000,20,2000,부산광역시 해운대구
138-4-000098,현대주차장,민영,노외,부산광역시 해운대구 우동 541-16,18,10:00,22:00,10:00,22:00,10:00,22:00,30,1500,10,500,부산광역시 해운대구
138-4-000099,기린주차장,민영,노외,부산광역시 해운대구 송정동 129-5,20,10:00,22:00,10:00,22:00,10:00,22:00,30,1000,30,1000,부산광역시 해운대구
138-4-000100,하나타워주차장,민영,노외,부산광역시 해운대구 중동 1013-1 외,30,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000101,재송주차장,민영,노외,부산광역시 해운대구 재송동 856-1 외,54,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000102,글로리아주차장,민영,노외,부산광역시 해운대구 우동 649-5,18,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000103,방주주차장,민영,노외,부산광역시 해운대구 우동 646-7,17,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000104,주차장,민영,노외,부산광역시 해운대구 송정동 840,10,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000105,S-Park 주차장,민영,노외,부산광역시 해운대구 우동 638-6 외,12,10:00,22:00,10:00,22:00,10:00,22:00,10,1500,10,1500,부산광역시 해운대구
138-4-000106,송정제일주차장,민영,노외,"부산광역시 해운대구 송정동 323-10,323-13",30,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000107,해운대해수욕장주차장,민영,노외,부산광역시 해운대구 우동 650-2,38,10:00,22:00,10:00,22:00,10:00,22:00,20,2000,20,2000,부산광역시 해운대구
138-4-000108,해운대로주차장,민영,노외,부산광역시 해운대구 우동 639-7,19,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000109,서목주차장,민영,노외,"부산광역시 해운대구 중동 1012-3, 1015-14외",4,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000110,송정주차장,민영,노외,"부산광역시 해운대구 송정동 299-8, 299-22",9,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000111,향토주차장,민영,노외,"부산광역시 해운대구 우동 441-3,9,10",10,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000112,동남주차장,민영,노외,"부산광역시 해운대구 우동 441-3,9,10",22,10:00,22:00,10:00,22:00,10:00,22:00,30,2000,15,1000,부산광역시 해운대구
138-4-000113,투헤븐호텔주차장,민영,노외,"부산광역시 해운대구 545-1,5",27,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000114,포트주차장,민영,노외,부산광역시 해운대구 송정동 850-1,3,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000115,해운대미포주차장,민영,노외,부산광역시 해운대구 중동 947-1,120,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000116,송정주차장,민영,노외,부산광역시 해운대구 송정동 427-2,101,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000117,조이박주차장,민영,노외,부산광역시 해운대구 재송동 521-1,2,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000118,문명주차장,민영,노외,부산광역시 해운대구 송정동 306-8,8,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000119,원도주차장,민영,노외,부산광역시 해운대구 송정동306-10,5,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000120,재송동주차장,민영,노외,부산광역시 해운대구 송정동 1118-5,21,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000121,삼원주차장,민영,노외,부산광역시 해운대구 반여동 939-1,8,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000122,알리주차장,민영,노외,부산광역시 해운대구 반여동 939-2,4,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000123,삼성주차장,민영,노외,부산광역시 해운대구 반여동 939-3,11,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
138-4-000124,(구)해운대역주차장,민영,노외,부산광역시 해운대구 반여동 939-4,73,10:00,22:00,10:00,22:00,10:00,22:00,10,500,0,0,부산광역시 해운대구
138-4-000125,송정바다주차장,민영,노외,부산광역시 해운대구 반여동 939-5,26,10:00,22:00,10:00,22:00,10:00,22:00,0,0,0,0,부산광역시 해운대구
144-1-000001,공영주차장(감전중고차시장),공영,노상,부산광역시 사상구 감전동 156-1,108,8:00,20:00,8:00,15:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-1-000002,감전시장주변,공영,노상,부산광역시 사상구 감전동 132-7,111,8:00,20:00,8:00,15:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-1-000003,파라곤호텔주변,공영,노상,부산광역시 사상구 괘법동 565-6,33,8:00,20:00,8:00,15:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-1-000004,학장지구대주변,공영,노상,부산광역시 사상구 학장동 242-1,224,8:00,20:00,8:00,15:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-1-000005,한국강관주변,공영,노상,부산광역시 사상구 감전동 949-7,339,8:00,20:00,8:00,15:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-1-000006,위생처리장주변,공영,노상,부산광역시 사상구 감전동 509-11,229,8:00,20:00,8:00,15:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-1-000007,동영공업주변,공영,노상,부산광역시 사상구 학장동 748-1,414,8:00,20:00,8:00,15:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-1-000008,공영주차장(주례역),공영,노상,부산광역시 사상구 주례동 506,22,8:00,20:00,8:00,15:00,0:00,0:00,10,300,10,300,부산광역시 사상구청
144-1-000009,공영주차장(사상초등학교),공영,노상,부산광역시 사상구 덕포동 752-3,31,8:00,20:00,8:00,15:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-1-000010,공영주차장(사상전화국),공영,노상,부산광역시 사상구 학장동 281-9,267,8:00,20:00,8:00,15:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-1-000011,해표사료주변,공영,노상,부산광역시 사상구 감전동 127-1,106,8:00,20:00,8:00,15:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-1-000012,공영주차장(신일금속),공영,노상,부산광역시 사상구 학장동 723-1,389,8:00,20:00,8:00,15:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-1-000013,모라1동주민자치센터,공영,노상,부산광역시 사상구 모라동 1347-4,121,8:00,20:00,8:00,15:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-1-000014,삼락재첩거리주변,공영,노상,부산광역시 사상구 삼락동 70-21,127,8:00,20:00,8:00,15:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-1-000015,엄궁외식1번가주변,공영,노상,부산광역시 사상구 엄궁동 652-7,74,8:00,20:00,8:00,15:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-1-000016,학장동주민센터주변,공영,노상,부산광역시 사상구 학장동 386-1,214,8:00,20:00,8:00,15:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-1-000017,동서고가도로밑주변,공영,노상,부산광역시 사상구 주례동 394,92,8:00,20:00,8:00,15:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-1-000018,동신운수옆복개공영주차장,공영,노상,부산광역시 사상구 주례동 1160-53,91,8:00,20:00,8:00,15:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-1-000019,주례오거리공영주차장,공영,노상,부산광역시 사상구 주례동 743-2,95,8:00,20:00,8:00,15:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-1-000020,감전중천주변,공영,노상,부산광역시 사상구 감전동 150-1,191,8:00,20:00,8:00,15:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-2-000001,엄궁초등학교지하주차장,공영,노외,부산광역시 사상구 엄궁동 47,93,0:00,0:00,0:00,0:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-2-000002,학장천공영주차장,공영,노외,부산광역시 사상구 주례동 1287,90,0:00,0:00,0:00,0:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-2-000003,덕포백양공원공영주차장,공영,노외,부산광역시 사상구 덕포동 776-1,50,0:00,0:00,0:00,0:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-2-000004,양지2공원주변,공영,노외,부산광역시 사상구 주례동 314,74,0:00,0:00,0:00,0:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-2-000005,고동바위공영주차장,공영,노외,부산광역시 사상구 모라동 1359,41,0:00,0:00,0:00,0:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-2-000006,모라중학교 지하(노외),공영,노외,부산광역시 사상구 모라동 1348,136,0:00,0:00,0:00,0:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
144-2-000007,감전역 역세권 공영주차장,공영,노외,부산광역시 사상구 모라동 1348,215,0:00,0:00,0:00,0:00,0:00,0:00,10,100,10,100,부산광역시 사상구청
143-1-000001,남천1동 공영주차장,공영,노상,"부산광역시 수영구 남천동 554, 568 일원",66,10:00,22:00,10:00,22:00,0:00,0:00,10,200,10,200,부산광역시 수영구청
143-2-000002,민락매립지 공영주차장,공영,노외,"부산광역시 수영구 민락동 113-46, 50",128,0:00,0:00,0:00,0:00,0:00,0:00,10,300,10,300,부산광역시 수영구청
143-2-000003,광안리해수욕장 공영주차장,공영,노외,부산광역시 수영구 광안동 198-3,54,0:00,0:00,0:00,0:00,0:00,0:00,10,500,10,500,부산광역시 수영구청
143-2-000006,망미동노외공영주차장,공영,노외,부산광역시 수영구 망미동 979-73,171,0:00,0:00,0:00,0:00,0:00,0:00,10,100,10,100,부산광역시 수영구청
